periode_data,periode_pemantauan,bulan_sampling,wilayah,kecamatan,jenis_lokasi,lokasi_sampling,latitude,longitude,kelompok_parameter,parameter,baku_mutu,hasil_pengukuran,kondisi
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Warna,10,8,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,pH,N/A,6.13,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Nitrat (sebagai NO3) (terlarut),20,8,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Baru,Sumur,Selong,-6.230511,106.812438,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Besi (Fe) (terlarut),0.2,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Mangan (Mn) terlarut,0.1,0.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Salinitas,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Oksigen terlarut (DO),4,6.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Daya Hantar Listrik,N/A,199,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,ORP*,N/A,39.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Deterjen,0.05,0.03,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Zat Organik (KMnO4),10,2.66,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Tamansari,Sumur,Keagungan,-6.150888889,106.8150556,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,IP,N/A,0.6,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Status,N/A,baik,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Total Coliform,0,300,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Temperatur,N/A,29.3,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Total Dissolve Solid,300,253,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Kekeruhan,3,0.345,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Warna,10,2,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,pH,N/A,6.82,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Nitrat (sebagai NO3) (terlarut),20,17.6,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kalideres,Sumur,Semanan,-6.1599,106.7054,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Besi (Fe) (terlarut),0.2,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Mangan (Mn) terlarut,0.1,0.14,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Salinitas,N/A,0.02,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Oksigen terlarut (DO),4,4.4,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Daya Hantar Listrik,N/A,385,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,ORP*,N/A,2.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Deterjen,0.05,0.03,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Zat Organik (KMnO4),10,3.45,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Pasar Minggu,Sumur,Kebagusan,-6.319722222,106.8255556,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,IP,N/A,9.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Status,N/A,sedang,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Total Coliform,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Temperatur,N/A,30.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Total Dissolve Solid,300,167.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Kekeruhan,3,0.22,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Warna,10,6,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,pH,N/A,6.715,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Nitrat (sebagai NO3) (terlarut),20,6.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Semper Barat,-6.134694444,106.9252778,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Besi (Fe) (terlarut),0.2,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Mangan (Mn) terlarut,0.1,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Salinitas,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Oksigen terlarut (DO),4,4.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Daya Hantar Listrik,N/A,245.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,ORP*,N/A,12.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Deterjen,0.05,0.03,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Zat Organik (KMnO4),10,1.35,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Selatan,-6.248055556,106.7827778,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,IP,N/A,0.4,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Status,N/A,baik,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Total Coliform,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Temperatur,N/A,28.15,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Total Dissolve Solid,300,182,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Kekeruhan,3,0.085,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Warna,10,6,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,pH,N/A,7.125,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Nitrat (sebagai NO3) (terlarut),20,2.7,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Cilincing,Sumur,Semper Timur,-6.130861111,106.9400556,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Besi (Fe) (terlarut),0.2,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Mangan (Mn) terlarut,0.1,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Salinitas,N/A,0.02,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Oksigen terlarut (DO),4,5.35,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Daya Hantar Listrik,N/A,285.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,ORP*,N/A,7.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Deterjen,0.05,0.08,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Zat Organik (KMnO4),10,5.66,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Lama,Sumur,Kebayoran Lama Utara,-6.241388889,106.7808333,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,IP,N/A,0.4,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Status,N/A,baik,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Escherichia coli,0,1600,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Total Coliform,0,9700,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Temperatur,N/A,29.45,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Total Dissolve Solid,300,1203,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Kekeruhan,3,8.66,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Warna,10,18,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,pH,N/A,7.605,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Nitrat (sebagai NO3) (terlarut),20,0.54,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Kebayoran Baru,Sumur,Senayan,-6.227783,106.812796,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Besi (Fe) (terlarut),0.2,0.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Mangan (Mn) terlarut,0.1,1.09,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Salinitas,N/A,13,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Oksigen terlarut (DO),4,3.25,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Daya Hantar Listrik,N/A,1793,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,ORP*,N/A,-29,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Deterjen,0.05,0.1,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Zat Organik (KMnO4),10,7.08,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Gambir,Sumur,Kebon Kelapa,-6.16444,106.825046,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Selatan,Tebet,Sumur,Kebon Baru,-6.232291667,106.8593472,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,IP,N/A,15.3,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Status,N/A,berat,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Total Coliform,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Temperatur,N/A,30.35,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Total Dissolve Solid,300,355,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Kekeruhan,3,6.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Warna,10,8,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,pH,N/A,6.885,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Nitrat (sebagai NO3) (terlarut),20,0.54,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Senen,Sumur,Senen,-6.172183333,106.8413611,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.003,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Besi (Fe) (terlarut),0.2,1.38,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Mangan (Mn) terlarut,0.1,0.69,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Salinitas,N/A,0.02,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Oksigen terlarut (DO),4,4.1,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Daya Hantar Listrik,N/A,510,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,ORP*,N/A,24,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Deterjen,0.05,0.03,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Zat Organik (KMnO4),10,1.49,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Pusat,Kemayoran,Sumur,Kebon Kosong,-6.1534,106.8581,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Utara,Tanjung Priok,Sumur,Kebon Bawang,-6.11472222,106.8865833,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,IP,N/A,3.8,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Status,N/A,ringan,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Total Coliform,0,100,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Temperatur,N/A,29,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Total Dissolve Solid,300,310,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Kekeruhan,3,2.05,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Warna,10,1,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,pH,N/A,7.385,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Nitrat (sebagai NO3) (terlarut),20,11.2,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Kemayoran,Sumur,Serdang,-6.15919,106.8563,,Nitrit (sebagai NO2) (terlarut),3,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Kromium valensi 6 (Cr6+) (terlarut),0.01,0.001,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Besi (Fe) (terlarut),0.2,0.09,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Mangan (Mn) terlarut,0.1,0.71,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Salinitas,N/A,0.03,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Oksigen terlarut (DO),4,5.65,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Daya Hantar Listrik,N/A,445,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,ORP*,N/A,-2.5,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Deterjen,0.05,0.12,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Zat Organik (KMnO4),10,2.11,
,Periode 1 (Musim Hujan),,Kota Adm. Jakarta Timur,Matraman,Sumur,Kebon Manggis,-6.205609,106.855774,,Air Raksa,N/A,0.0009,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Barat,Kebon Jeruk,Sumur,Kebon Jeruk,-6.17995,106.7588,,Kadmium,N/A,0.005,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Timbal,N/A,0.01,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,IP,N/A,7.9,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Tanah Abang,Sumur,Kebon Kacang,-6.191175,106.81455,,Status,N/A,sedang,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Gambir,Sumur,Kebon Kelapa,-6.16444,106.825046,,Escherichia coli,0,0,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Gambir,Sumur,Kebon Kelapa,-6.16444,106.825046,,Total Coliform,0,6600,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Gambir,Sumur,Kebon Kelapa,-6.16444,106.825046,,Temperatur,N/A,30.15,
,Periode 2 (Musim Kering),,Kota Adm. Jakarta Pusat,Gambir,Sumur,Kebon Kelapa,-6.16444,106.825046,,Total Dissolve Solid,300,350,
